"","Atrial cardiomyocytes","Capillary endothelium","Cardiac neural crest cells & Schwann progenitor cells","Endothelium / pericytes / adventitia","Epicardial cells","Epicardium-derived cells","Fibroblast-like (related to cardiac skeleton connective tissue)","Fibroblast-like (related to larger vascular development)","Fibroblast-like (related to smaller vascular development)","Myoz2-enriched cardiomyocytes","Smooth muscle cells / fibroblast-like)","Ventricular cardiomyocytes"
"7037_5724",0.770091071221858,0.0935824980392888,0.1342832654494,1.26497239669374e-08,0.00204306409166111,1.26497239669374e-08,1.26497239669374e-08,1.26497239669374e-08,1.26497239669374e-08,1.26497239669374e-08,1.26497239669374e-08,1.26497239669374e-08
"7037_6148",0.995353538286313,1.47484648833909e-08,1.47484648833909e-08,1.47484648833909e-08,0.00464631422903849,1.47484648833909e-08,1.47484648833909e-08,1.47484648833909e-08,1.47484648833909e-08,1.47484648833909e-08,1.47484648833909e-08,1.47484648833909e-08
"7037_6572",0.993086728204077,1.15616305735623e-08,1.15616305735623e-08,1.15616305735623e-08,1.15616305735623e-08,1.15616305735623e-08,1.15616305735623e-08,0.00691315617961709,1.15616305735623e-08,1.15616305735623e-08,1.15616305735623e-08,1.15616305735623e-08
"7037_6996",0.992652457325358,1.10785361408025e-08,1.10785361407367e-08,1.10785361407367e-08,0.00734743188928063,1.10785361408025e-08,1.10785361408025e-08,1.10785361408025e-08,1.10785361407367e-08,1.10785361408025e-08,1.10785361408025e-08,1.10785361408025e-08
"7037_7420",0.994893676008516,1.20345364125591e-08,1.20345364125591e-08,1.20345364125591e-08,0.00510620364612044,1.20345364125591e-08,1.20345364125591e-08,1.20345364125591e-08,1.20345364125591e-08,1.20345364125591e-08,1.20345364125591e-08,1.20345364125591e-08
"7037_7844",0.920082169575311,1.24117193476563e-08,1.24117193476563e-08,1.24117193476563e-08,1.24117193476563e-08,1.24117193476563e-08,0.079917706307496,1.24117193476563e-08,1.24117193476563e-08,1.24117193475825e-08,1.24117193476563e-08,1.24117193476563e-08
"7037_8268",0.99748130280892,1.1753142526144e-08,0.00251857965965458,1.1753142526144e-08,1.1753142526144e-08,1.1753142526144e-08,1.1753142526144e-08,1.1753142526144e-08,1.1753142526144e-08,1.1753142526144e-08,1.1753142526144e-08,1.17531425199577e-08
"7037_9540",0.106666533203905,1.08857743329882e-08,0.0715021936115141,1.08857743329882e-08,1.08857743329882e-08,1.08857743329882e-08,0.174208278519723,1.08857743329882e-08,0.0492242791167426,1.08857743329882e-08,1.08857743329882e-08,0.598398639347695
"7037_9964",0.267906378267043,9.59201434246342e-09,9.59201434246342e-09,9.59201434246342e-09,0.0183498404819958,9.59201434246342e-09,0.0103357892694025,9.59201434240646e-09,0.301643783871611,0.226228763334958,0.00343131537925787,0.172104081435661
"7037_10388",0.141076021099922,1.02165506653881e-08,0.0707224164032528,1.02165506653881e-08,0.00554911563338358,0.00606532900328573,0.126114202269901,1.02165506653881e-08,0.0752669525179246,0.0877038024773849,1.02165506653881e-08,0.487502119728743
"7037_10812",0.0413739519520249,9.41890790251462e-09,9.41890790251462e-09,9.41890790251462e-09,9.41890790251462e-09,9.41890790251462e-09,9.41890790251462e-09,0.0614198399572304,0.0951572723797565,0.14666593780171,9.41890790245869e-09,0.655382931976923
"7037_11236",0.0373083254431697,9.05278643784795e-09,0.0567313092443767,9.05278643784795e-09,9.05278643784795e-09,9.05278643784795e-09,9.05278643784795e-09,9.05278643784795e-09,0.022835609908598,0.0911588873188187,9.05278643784795e-09,0.791965804715532
"7037_11660",0.0623269077876162,8.82770427375485e-09,8.82770427375485e-09,8.82770427375485e-09,0.0156663879909834,8.82770427375485e-09,8.82770427375485e-09,8.82770427375485e-09,8.82770427375485e-09,0.199051627393271,8.82770427375485e-09,0.722955006206496
"7037_12084",0.240760413897427,8.75474542493415e-09,8.75474542493415e-09,8.75474542493415e-09,8.75474542493415e-09,8.75474542493415e-09,8.75474542493415e-09,8.75474542493415e-09,0.0346277268390055,0.344352210417241,8.75474542493415e-09,0.380259578808363
"7037_12508",8.9262340672576e-09,8.9262340672576e-09,0.0792818763443034,8.9262340672576e-09,0.000298353070591752,8.9262340672576e-09,8.9262340672576e-09,8.92623406720459e-09,0.0522704868343749,0.133928709877322,8.9262340672576e-09,0.73422051138977
"7037_12932",0.212013291947295,1.03112417900284e-08,0.0499005479400965,1.03112417900284e-08,1.03112417899671e-08,1.03112417900284e-08,1.03112417900284e-08,0.0497176605923705,0.0721427450208511,0.0238748829661818,1.03112417900284e-08,0.592350809665755
"7037_13356",0.0476128158855468,9.7200811090305e-09,0.127657831386603,0.00720299313652197,0.00545401860658346,0.0065064331193919,9.7200811090305e-09,9.72008110897278e-09,0.0430507579934073,0.116606579124492,9.7200811090305e-09,0.645908531867129
"7037_13780",0.0514117095715712,9.08986862987345e-09,0.0399115363736365,9.08986862987345e-09,9.08986862987345e-09,9.08986862987345e-09,9.08986862987345e-09,9.08986862987345e-09,0.0433824297204959,9.08986862987345e-09,9.08986862987345e-09,0.865294251615347
"7037_14204",0.100980578477117,1.1253662409639e-08,0.046985564537669,1.1253662409639e-08,1.1253662409639e-08,1.1253662409639e-08,1.1253662409639e-08,0.0519490852578577,0.1102580785219,1.1253662409639e-08,1.1253662409639e-08,0.689826614429819
"7037_14628",0.048152156513405,0.00264209119189919,0.0109789826858029,8.78697194895146e-09,8.78697194895146e-09,8.78697194895146e-09,8.78697194895146e-09,8.78697194895146e-09,0.0156191388407027,0.104675224778714,8.78697194895146e-09,0.817932353267645
"7037_15052",0.0813370722390391,9.12976530069026e-09,9.12976530069026e-09,9.12976530069026e-09,9.12976530069026e-09,0.0208576969488306,0.0112617663995755,9.12976530069026e-09,9.12976530069026e-09,9.12976530069026e-09,9.12976530069026e-09,0.886543391374432
"7037_15476",0.0426846754504224,9.67038998176858e-09,0.01165489221255,9.67038998176858e-09,9.67038998176858e-09,0.0648068700193862,9.67038998176858e-09,9.67038998176858e-09,0.0190463174643061,9.67038998176858e-09,9.67038998176858e-09,0.861807177160605
"7491_1060",0.230896208834151,1.02138456053661e-08,1.02138456053661e-08,1.02138456053661e-08,0.189467113393007,1.02138456053661e-08,1.02138456053661e-08,1.02138456053661e-08,1.02138456053661e-08,1.02138456053661e-08,0.579636585848232,1.02138456053055e-08
"7491_1484",0.999999904666749,8.66665915917145e-09,8.66665915917145e-09,8.66665915917145e-09,8.66665915917145e-09,8.66665915917145e-09,8.66665915917145e-09,8.66665915917145e-09,8.66665915917145e-09,8.66665915917145e-09,8.66665915917145e-09,8.66665915917145e-09
"7491_1908",0.920636346184251,1.06711245034907e-08,1.06711245034907e-08,0.01112724269794,0.0682363150776887,1.06711245034907e-08,1.06711245034907e-08,1.06711245034907e-08,1.06711245034907e-08,1.06711245034907e-08,1.06711245034907e-08,1.06711245034907e-08
"7491_2332",0.959786769804753,1.09308530938955e-08,1.09308530938955e-08,1.09308530938955e-08,1.09308530938306e-08,1.09308530938955e-08,1.09308530938955e-08,0.0402131208867162,1.09308530938955e-08,1.09308530938955e-08,1.09308530938955e-08,1.09308530938955e-08
"7491_2756",0.997321187601529,1.4413392728456e-08,1.4413392728456e-08,1.4413392728456e-08,0.00267866826454331,1.44133927283704e-08,1.4413392728456e-08,1.4413392728456e-08,1.4413392728456e-08,1.4413392728456e-08,1.4413392728456e-08,1.44133927283704e-08
"7491_3180",0.968648623953196,1.50215658494341e-08,1.50215658494341e-08,1.50215658494341e-08,0.0313512258311456,1.50215658494341e-08,1.50215658493449e-08,1.50215658494341e-08,1.50215658494341e-08,1.50215658494341e-08,1.50215658494341e-08,1.50215658494341e-08
"7491_4876",0.995303429982408,1.19505757392378e-08,1.19505757393088e-08,0.0046964505118352,1.19505757393088e-08,1.19505757393088e-08,1.19505757393088e-08,1.19505757393088e-08,1.19505757393088e-08,1.19505757393088e-08,1.19505757393088e-08,1.19505757393088e-08
"7491_5300",0.84811223621641,0.132136011900995,1.35468699894452e-08,1.35468699894452e-08,1.35468699894452e-08,1.35468699894452e-08,0.0197516299607655,1.35468699894452e-08,1.35468699894452e-08,1.35468699894452e-08,1.35468699894452e-08,1.35468699894452e-08
"7491_5724",0.999999824911938,1.59170965557925e-08,1.59170965557925e-08,1.59170965557925e-08,1.59170965557925e-08,1.59170965557925e-08,1.59170965557925e-08,1.59170965557925e-08,1.59170965557925e-08,1.59170965557925e-08,1.59170965557925e-08,1.59170965557925e-08
"7491_6148",0.952870085649781,1.36416738905945e-08,0.0409535382549269,1.36416738905945e-08,1.36416738905945e-08,1.36416738905945e-08,1.36416738905945e-08,0.00617625332022684,1.36416738905945e-08,1.36416738905945e-08,1.36416738905945e-08,1.36416738905945e-08
"7491_6572",0.945290881987968,1.04693368883061e-08,0.013363947832467,0.0275995583591671,0.0137455280657024,1.0469336888244e-08,1.04693368883061e-08,1.04693368883061e-08,1.04693368883061e-08,1.04693368883061e-08,1.04693368883061e-08,1.04693368827955e-08
"7491_6996",0.912201312412456,1.09806878565389e-08,1.09806878565389e-08,1.09806878565389e-08,1.09806878565389e-08,0.0877985777806659,1.09806878565389e-08,1.09806878565389e-08,1.09806878565389e-08,1.09806878565389e-08,1.09806878565389e-08,1.09806878565389e-08
"7491_7420",0.533773602663572,1.05054309986946e-08,1.05054309986946e-08,1.05054309986946e-08,1.05054309986946e-08,0.318529702839844,0.0559060725228481,1.05054309986946e-08,0.0917905379302884,1.05054309986946e-08,1.05054309986946e-08,1.05054309986946e-08
"7491_7844",0.934148471743236,0.00861119024253108,1.16294146852155e-08,1.16294146852155e-08,0.0111083443838859,0.00871215532677474,0.0374197568976691,1.16294146852155e-08,1.16294146852155e-08,1.16294146852155e-08,1.16294146852155e-08,1.16294146852155e-08
"7491_8268",0.987675199889897,1.31544741382276e-08,1.31544741382276e-08,1.31544741382276e-08,0.0123246685653616,1.31544741378642e-08,1.31544741382276e-08,1.31544741382276e-08,1.31544741382276e-08,1.31544741382276e-08,1.31544741382276e-08,1.31544741382276e-08
"7491_9540",0.0227064824784742,9.478371536884e-09,0.0226257411899437,9.478371536884e-09,9.478371536884e-09,9.478371536884e-09,0.185264054312917,9.478371536884e-09,0.100856284890853,0.168071095124741,9.478371536884e-09,0.500476285132842
"7491_9964",0.0522036836232564,1.02904045654778e-08,0.0892457480780783,0.0389847908464213,1.02904045654778e-08,1.02904045654778e-08,1.02904045654778e-08,1.02904045654778e-08,0.163625181531008,1.02904045654778e-08,1.02904045654778e-08,0.655940523888404
"7491_10388",0.0516215831902443,9.0025182521394e-09,0.0145889858032897,9.0025182521394e-09,0.00194505156922993,9.0025182521394e-09,9.0025182521394e-09,9.0025182521394e-09,0.157987303186778,0.152831032380746,9.0025182521394e-09,0.621025989854603
"7491_10812",0.0439883831349141,9.23339720454094e-09,0.0525204469993238,9.23339720454094e-09,0.00839006716015095,9.23339720454094e-09,9.23339720454094e-09,0.0182661838799666,0.153882717591424,0.141252243661682,9.23339720454094e-09,0.581699911405552
"7491_11236",0.0301378342625839,8.98777034201891e-09,0.139095093234766,8.98777034196553e-09,0.000658272293454544,8.98777034201891e-09,8.98777034201891e-09,8.98777034201891e-09,0.0387914424141635,0.308918605226454,8.98777034201891e-09,0.482398698641956
"7491_11660",0.0341794241986716,1.11185708311439e-08,0.0301739793106708,0.00812207514333426,1.11185708310778e-08,1.11185708311439e-08,1.11185708311439e-08,0.0066120572774044,0.132865637155757,0.0310621595413607,1.11185708311439e-08,0.756984611779947
"7491_12084",0.0213639465912806,8.25010649482143e-09,8.25010649482143e-09,8.25010649482143e-09,8.25010649482143e-09,8.25010649482143e-09,8.25010649482143e-09,0.0331660071465548,0.00547670212905291,0.257625599030142,8.25010649482143e-09,0.682367687352225
"7491_12508",0.0345195272793116,9.89041125198357e-09,0.0423080293654729,9.89041125198357e-09,0.0117046003196691,9.89041125198357e-09,9.89041125198357e-09,9.89041125198357e-09,9.89041125198357e-09,0.00412546508368083,9.89041125198357e-09,0.907342308718987
"7491_12932",0.116753696156756,9.08523743918241e-09,0.0354688893499135,9.08523743918241e-09,0.00138889542601251,9.08523743918241e-09,9.08523743918241e-09,9.08523743912845e-09,0.014097314530993,0.213322557483133,9.08523743918241e-09,0.618968592541767
"7491_13356",0.402711056120057,9.74857982947951e-09,9.74857982947951e-09,9.74857982947951e-09,9.74857982947951e-09,9.74857982947951e-09,9.74857982947951e-09,9.74857982942162e-09,0.0630164105625715,9.74857982947951e-09,9.74857982947951e-09,0.534272445580153
"7491_13780",0.113677960232774,9.59360353913546e-09,9.59360353913546e-09,9.59360353913546e-09,9.59360353913546e-09,9.59360353913546e-09,9.59360353913546e-09,0.0519826640157048,0.00447902516573263,0.0561279386518882,9.59360353913546e-09,0.773732344778676
"7491_14204",0.0755176006845572,8.67562323404484e-09,8.67562323404484e-09,8.67562323404484e-09,8.67562323404484e-09,8.67562323404484e-09,8.67562323404484e-09,8.67562323404484e-09,0.170919661578961,0.403431817569555,8.67562323404484e-09,0.350130850761941
"7491_14628",0.0763633176527644,9.35699954319663e-09,0.0169753274010852,0.0128491370996689,9.35699954319663e-09,0.0229622075343917,9.35699954319663e-09,9.35699954319663e-09,0.0480496776787264,0.114576432567821,9.35699954314106e-09,0.708223853280545
"7491_15052",0.142227576045481,9.5501876065559e-09,0.0200087647588693,9.55018760661262e-09,0.00494863599814153,9.55018760661262e-09,9.55018760661262e-09,0.0145094523388182,9.55018760661262e-09,9.55018760661262e-09,9.55018760661262e-09,0.818305504007377
"7491_15476",0.212342098142815,1.05813088551825e-08,1.05813088551825e-08,1.05813088551825e-08,0.00955126977370507,0.0145995115816364,1.05813088551825e-08,1.05813088551196e-08,0.0164149742803072,1.05813088551825e-08,1.05813088551825e-08,0.747092072152374
"7491_15900",1.16154813585193e-08,1.16154813585193e-08,0.0363886036502637,1.16154813585193e-08,0.0861716418656597,0.346504887590415,1.16154813585193e-08,0.283141617694308,1.16154813585193e-08,0.115261064203518,1.16154813585193e-08,0.132532115302947
"7945_1060",0.0177163706569708,1.2707913013664e-08,1.2707913013664e-08,1.2707913013664e-08,0.231069984390146,0.711304717123225,1.2707913013664e-08,1.2707913013664e-08,0.0182059515427504,1.2707913013664e-08,0.0217028873315166,1.2707913013664e-08
"7945_1484",0.777333779714296,9.0207952439358e-09,9.0207952439358e-09,9.0207952439358e-09,9.0207952439358e-09,9.0207952439358e-09,9.0207952439358e-09,0.00692200438771929,9.0207952439358e-09,9.0207952439358e-09,0.215744134710828,9.0207952439358e-09
"7945_1908",0.96577801960814,8.30944326369854e-09,8.30944325932482e-09,8.30944326369854e-09,8.30944326369854e-09,0.0342218972974272,8.30944326369854e-09,8.30944326369854e-09,8.30944326369854e-09,8.30944326364919e-09,8.30944326369854e-09,8.30944326369854e-09
"7945_2332",0.80851589715941,1.0205922396274e-08,1.0205922396274e-08,1.0205922396274e-08,1.0205922396274e-08,0.0473322218657233,1.0205922396274e-08,0.0768874075655841,1.0205922396274e-08,1.0205922396274e-08,0.0672643917619037,1.0205922396274e-08
"7945_2756",0.998265305988218,1.21967308214021e-08,0.00173457204447355,1.21967308214021e-08,1.21967308214021e-08,1.21967308214021e-08,1.21967308213297e-08,1.21967308214021e-08,1.21967308214021e-08,1.21967308214021e-08,1.21967308214021e-08,1.21967308214021e-08
"7945_3180",0.970134249249618,1.1106657875371e-08,0.0298656396838037,1.1106657875371e-08,1.1106657875371e-08,1.1106657875371e-08,1.1106657875305e-08,1.1106657875371e-08,1.1106657875371e-08,1.1106657875371e-08,1.1106657875371e-08,1.1106657875371e-08
"7945_4876",0.999999802570089,1.79481737298117e-08,1.79481737298117e-08,1.79481737298117e-08,1.79481737298117e-08,1.79481737298117e-08,1.79481737298117e-08,1.79481737298117e-08,1.79481737298117e-08,1.79481737298117e-08,1.79481737298117e-08,1.79481737298117e-08
"7945_5300",0.995651201126377,1.21614919636393e-08,1.21614919636393e-08,1.21614919636393e-08,0.00434867725870319,1.21614919636393e-08,1.21614919636393e-08,1.21614919636393e-08,1.21614919636393e-08,1.21614919636393e-08,1.21614919636393e-08,1.21614919572381e-08
"7945_5724",0.869799079509668,1.16924723254093e-08,0.00487005083529839,1.16924723254093e-08,1.16924723254093e-08,0.0942639101508674,1.16924723254093e-08,1.16924723254093e-08,0.0310668659643874,1.16924723254093e-08,1.16924723253399e-08,1.16924723254093e-08
"7945_6148",0.53954248063662,1.10120025607866e-08,0.0555288660500585,1.10120025607866e-08,0.0865118029178477,0.314112155134638,1.10120025607866e-08,1.10120025607866e-08,1.10120025607866e-08,0.00382526932905718,0.000479359859762777,1.10120025607866e-08
"7945_6572",0.448421789623014,1.08403567653943e-08,1.08403567653943e-08,1.08403567653943e-08,0.390086567103382,0.119631038203632,0.0418605183471177,1.08403567653299e-08,1.08403567653943e-08,1.08403567653943e-08,1.08403567653943e-08,1.08403567653299e-08
"7945_6996",0.667578184321358,1.02708693301338e-08,0.0870742304118269,1.02708693301338e-08,0.16120338054117,0.0841416716008639,2.46122869561033e-06,1.02708693301338e-08,1.02708693301338e-08,1.02708693301338e-08,1.02708693301338e-08,1.02708693301338e-08
"7945_7420",0.204457144079787,1.31026826643549e-08,1.31026826643549e-08,1.31026826644327e-08,1.31026826644327e-08,0.721393856415765,0.0741488815803044,1.31026826644327e-08,1.31026826644327e-08,1.31026826644327e-08,1.31026826643549e-08,1.31026826644327e-08
"7945_7844",0.788060612119119,1.00647489884255e-08,1.00647489884255e-08,1.00647489884255e-08,1.00647489884255e-08,0.148156720014336,0.054326675064577,1.00647489884255e-08,1.00647489884255e-08,1.00647489884255e-08,0.00945591228397612,1.00647489831279e-08
"7945_8268",0.999999867489639,1.20463964541749e-08,1.20463964541749e-08,1.20463964541749e-08,1.20463964541749e-08,1.20463964541749e-08,1.20463964541749e-08,1.20463964541034e-08,1.20463964541749e-08,1.20463964541749e-08,1.20463964541749e-08,1.20463964541749e-08
"7945_9540",0.285490036363896,1.04891026165425e-08,1.04891026165425e-08,1.04891026165425e-08,1.04891026165425e-08,1.04891026165425e-08,0.0436482647541416,0.114791357253904,0.0228028501688877,1.04891026165425e-08,1.04891026165425e-08,0.533267418035452
"7945_9964",0.249942982864573,9.38627728631508e-09,0.0554761209097117,9.38627728631508e-09,0.00209507809334697,0.00664220090988672,9.38627728631508e-09,9.38627728631508e-09,0.0905899833180194,0.214637672317388,9.38627728631508e-09,0.380615914655688
"7945_10388",0.0187735025078324,0.0127799076338275,1.02232973443542e-08,1.02232973443542e-08,0.00534162887028177,1.02232973443542e-08,1.02232973443542e-08,0.052170679172638,1.02232973442934e-08,1.02232973443542e-08,1.02232973443542e-08,0.910934210252339
"7945_10812",0.0841417863204783,3.6762527773255e-05,0.0424947699914793,0.0026425400885328,0.0109114813741356,1.14319134730536e-08,1.14319134730536e-08,0.0637667006991068,0.0956416611505952,1.14319134730536e-08,1.14319134730536e-08,0.700364252120245
